idx,cartmass,polemass,polelength,outcome,success,steps,duration_s,reached_upright,time_to_upright_s,longest_balance_steps,longest_balance_s,peak_theta_dev_deg,peak_abs_x_m,control_effort,mean_infer_ms,n_errors,theta0_deg
463,0.55,0.09,0.36,success,1,900,22.5,1,8.275,500,12.5,179.72,0.484,36.04,15.13,0,197.19
464,0.55,0.11,0.08,timeout,0,1000,25.0,0,,0,0.0,179.99,0.11,1.053,13.98,0,197.19
465,0.55,0.11,0.12,timeout,0,1000,25.0,1,13.125,471,11.775,179.58,0.083,6.11,13.98,0,197.19
466,0.55,0.11,0.16,success,1,838,20.95,1,8.425,500,12.5,179.84,0.093,8.609,14.35,0,197.19
467,0.55,0.11,0.2,success,1,786,19.65,1,6.7,500,12.5,179.52,0.188,14.685,14.32,0,197.19
468,0.55,0.11,0.24,success,1,808,20.2,1,7.6,500,12.5,179.92,0.153,17.792,12.58,0,197.19
469,0.55,0.11,0.28,success,1,793,19.825,1,7.2,500,12.5,179.91,0.189,19.855,15.32,0,197.19
470,0.55,0.11,0.32,success,1,825,20.625,1,7.675,500,12.5,179.96,0.226,24.226,12.99,0,197.19
471,0.55,0.11,0.36,success,1,901,22.525,1,9.275,500,12.5,179.97,0.268,33.707,14.45,0,197.19
472,0.55,0.13,0.08,timeout,0,1000,25.0,0,,0,0.0,179.99,0.111,1.053,14.69,0,197.19
473,0.55,0.13,0.12,timeout,0,1000,25.0,1,22.175,110,2.75,179.81,0.096,7.278,13.22,0,197.19
474,0.55,0.13,0.16,success,1,895,22.375,1,9.45,500,12.5,179.89,0.169,11.1,13.97,0,197.19
475,0.55,0.13,0.2,success,1,813,20.325,1,7.375,500,12.5,179.75,0.191,17.0,12.51,0,197.19
476,0.55,0.13,0.24,success,1,837,20.925,1,8.35,500,12.5,179.75,0.162,20.628,15.95,0,197.19
477,0.55,0.13,0.28,success,1,847,21.175,1,8.075,500,12.5,179.69,0.269,27.22,15.32,0,197.19
478,0.55,0.13,0.32,success,1,895,22.375,1,9.75,500,12.5,179.9,0.238,30.755,15.7,0,197.19
479,0.55,0.13,0.36,success,1,940,23.5,1,10.075,500,12.5,179.52,0.277,40.48,12.07,0,197.19
480,0.55,0.15,0.08,timeout,0,1000,25.0,0,,0,0.0,179.97,0.113,1.108,14.34,0,197.19
481,0.55,0.15,0.12,timeout,0,1000,25.0,0,,0,0.0,179.96,0.133,2.113,12.99,0,197.19
482,0.55,0.15,0.16,success,1,981,24.525,1,11.9,500,12.5,179.99,0.091,10.716,13.96,0,197.19
483,0.55,0.15,0.2,success,1,860,21.5,1,8.875,500,12.5,179.2,0.125,18.568,14.8,0,197.19
484,0.55,0.15,0.24,success,1,874,21.85,1,9.05,500,12.5,179.84,0.169,25.286,15.3,0,197.19
485,0.55,0.15,0.28,success,1,917,22.925,1,9.9,500,12.5,179.84,0.211,32.998,13.76,0,197.19
486,0.55,0.15,0.32,success,1,950,23.75,1,10.5,500,12.5,179.96,0.251,39.622,13.77,0,197.19
487,0.55,0.15,0.36,timeout,0,1000,25.0,1,12.1,463,11.575,179.83,0.32,56.685,14.62,0,197.19
488,0.55,0.17,0.08,timeout,0,1000,25.0,0,,0,0.0,179.92,0.113,1.183,14.62,0,197.19
489,0.55,0.17,0.12,timeout,0,1000,25.0,0,,0,0.0,179.89,0.154,2.288,13.46,0,197.19
490,0.55,0.17,0.16,timeout,0,1000,25.0,1,14.75,404,10.1,179.62,0.097,12.113,12.97,0,197.19
491,0.55,0.17,0.2,success,1,892,22.3,1,9.45,500,12.5,179.54,0.176,21.762,15.5,0,197.19
492,0.55,0.17,0.24,success,1,951,23.775,1,10.8,500,12.5,179.46,0.175,33.526,13.44,0,197.19
493,0.55,0.17,0.28,timeout,0,1000,25.0,1,12.825,472,11.8,179.69,0.219,45.687,14.5,0,197.19
494,0.55,0.17,0.32,timeout,0,1000,25.0,1,14.725,375,9.375,179.79,0.265,61.562,13.84,0,197.19
495,0.55,0.17,0.36,timeout,0,1000,25.0,0,,0,0.0,179.89,0.3,93.182,14.1,0,197.19
496,0.55,0.19,0.08,timeout,0,1000,25.0,0,,0,0.0,180.0,0.115,1.279,13.73,0,197.19
497,0.55,0.19,0.12,timeout,0,1000,25.0,0,,0,0.0,179.96,0.168,2.513,13.05,0,197.19
498,0.55,0.19,0.16,timeout,0,1000,25.0,1,18.775,238,5.95,179.37,0.129,14.768,14.86,0,197.19
499,0.55,0.19,0.2,success,1,949,23.725,1,10.9,500,12.5,179.71,0.155,25.174,15.49,0,197.19
500,0.55,0.19,0.24,timeout,0,1000,25.0,1,21.775,107,2.675,179.95,0.226,87.098,13.2,0,197.19
501,0.55,0.19,0.28,timeout,0,1000,25.0,0,,0,0.0,179.76,0.225,99.15,14.48,0,197.19
502,0.55,0.19,0.32,timeout,0,1000,25.0,0,,0,0.0,179.87,0.27,98.594,14.83,0,197.19
503,0.55,0.19,0.36,timeout,0,1000,25.0,0,,0,0.0,179.87,0.318,102.422,14.01,0,197.19
504,0.55,0.21,0.08,timeout,0,1000,25.0,0,,0,0.0,179.92,0.117,1.377,13.86,0,197.19
505,0.55,0.21,0.12,timeout,0,1000,25.0,0,,0,0.0,179.84,0.178,2.759,15.08,0,197.19
506,0.55,0.21,0.16,timeout,0,1000,25.0,1,23.2,61,1.525,179.91,0.133,17.464,14.37,0,197.19
507,0.55,0.21,0.2,timeout,0,1000,25.0,1,12.3,491,12.275,179.85,0.212,30.044,13.84,0,197.19
508,0.55,0.21,0.24,timeout,0,1000,25.0,0,,0,0.0,179.46,0.201,116.984,14.23,0,197.19
509,0.55,0.21,0.28,timeout,0,1000,25.0,0,,0,0.0,179.97,0.229,123.339,15.59,0,197.19
510,0.55,0.21,0.32,timeout,0,1000,25.0,0,,0,0.0,179.91,0.276,118.857,14.32,0,197.19
511,0.55,0.21,0.36,timeout,0,1000,25.0,0,,0,0.0,179.84,0.345,116.905,12.95,0,197.19
512,0.55,0.23,0.08,timeout,0,1000,25.0,0,,0,0.0,179.96,0.119,1.489,15.3,0,197.19
513,0.55,0.23,0.12,timeout,0,1000,25.0,0,,0,0.0,180.0,0.187,3.025,15.1,0,197.19
514,0.55,0.23,0.16,timeout,0,1000,25.0,0,,0,0.0,179.83,0.128,16.893,14.04,0,197.19
515,0.55,0.23,0.2,timeout,0,1000,25.0,1,14.575,402,10.05,179.97,0.159,36.16,14.3,0,197.19
516,0.55,0.23,0.24,timeout,0,1000,25.0,0,,0,0.0,179.98,0.205,134.487,13.06,0,197.19
517,0.55,0.23,0.28,timeout,0,1000,25.0,0,,0,0.0,179.9,0.231,139.425,14.89,0,197.19
518,0.55,0.23,0.32,timeout,0,1000,25.0,0,,0,0.0,179.83,0.28,136.159,14.29,0,197.19
519,0.55,0.23,0.36,timeout,0,1000,25.0,0,,0,0.0,179.97,0.367,132.32,14.12,0,197.19
520,0.55,0.25,0.08,timeout,0,1000,25.0,0,,0,0.0,180.0,0.122,1.607,13.53,0,197.19
521,0.55,0.25,0.12,timeout,0,1000,25.0,0,,0,0.0,179.97,0.196,3.304,14.63,0,197.19
522,0.55,0.25,0.16,timeout,0,1000,25.0,0,,0,0.0,179.74,0.157,15.97,13.78,0,197.19
523,0.55,0.25,0.2,timeout,0,1000,25.0,0,,0,0.0,179.95,0.146,87.97,14.55,0,197.19
524,0.55,0.25,0.24,timeout,0,1000,25.0,0,,0,0.0,179.43,0.211,144.984,14.3,0,197.19
525,0.55,0.25,0.28,timeout,0,1000,25.0,0,,0,0.0,179.97,0.232,146.982,14.58,0,197.19
526,0.55,0.25,0.32,timeout,0,1000,25.0,0,,0,0.0,179.97,0.282,146.272,12.49,0,197.19
527,0.55,0.25,0.36,timeout,0,1000,25.0,0,,0,0.0,179.86,0.389,142.0,13.57,0,197.19
528,0.6,0.05,0.08,out_of_bounds,0,677,16.925,1,14.3,0,0.0,179.75,4.023,187.926,15.51,0,197.19
529,0.6,0.05,0.12,out_of_bounds,0,336,8.4,1,7.1,0,0.0,179.73,4.093,34.842,13.02,0,197.19
530,0.6,0.05,0.16,success,1,721,18.025,1,5.45,500,12.5,179.87,0.093,6.73,15.91,0,197.19
531,0.6,0.05,0.2,out_of_bounds,0,262,6.55,1,5.475,0,0.0,179.61,4.022,52.695,13.56,0,197.19
532,0.6,0.05,0.24,success,1,739,18.475,1,5.2,500,12.5,179.88,0.278,13.286,12.29,0,197.19
533,0.6,0.05,0.28,out_of_bounds,0,398,9.95,1,5.675,0,0.0,179.53,4.012,177.701,15.5,0,197.19
534,0.6,0.05,0.32,success,1,879,21.975,1,6.15,500,12.5,179.82,0.531,34.991,12.86,0,197.19
535,0.6,0.05,0.36,out_of_bounds,0,421,10.525,1,6.4,0,0.0,179.77,4.037,204.01,17.16,0,197.19
536,0.6,0.07,0.08,timeout,0,1000,25.0,1,19.925,193,4.825,179.79,0.103,5.321,12.87,0,197.19
537,0.6,0.07,0.12,success,1,845,21.125,1,8.55,500,12.5,179.73,0.072,4.71,14.7,0,197.19
538,0.6,0.07,0.16,success,1,814,20.35,1,6.725,500,12.5,179.55,0.142,9.199,12.28,0,197.19
539,0.6,0.07,0.2,success,1,835,20.875,1,6.25,500,12.5,179.9,0.123,15.35,15.27,0,197.19
540,0.6,0.07,0.24,success,1,837,20.925,1,6.025,500,12.5,179.68,0.685,50.618,12.34,0,197.19
541,0.6,0.07,0.28,success,1,742,18.55,1,5.625,500,12.5,179.73,0.182,14.848,14.66,0,197.19
542,0.6,0.07,0.32,success,1,792,19.8,1,5.975,500,12.5,179.63,0.394,23.185,13.32,0,197.19
543,0.6,0.07,0.36,success,1,819,20.475,1,6.275,500,12.5,179.95,0.35,27.208,13.84,0,197.19
544,0.6,0.09,0.08,timeout,0,1000,25.0,0,,0,0.0,179.84,0.103,1.367,15.18,0,197.19
545,0.6,0.09,0.12,success,1,942,23.55,1,10.8,500,12.5,179.93,0.088,5.892,14.62,0,197.19
546,0.6,0.09,0.16,success,1,791,19.775,1,7.2,500,12.5,179.74,0.097,7.527,13.75,0,197.19
547,0.6,0.09,0.2,success,1,747,18.675,1,6.075,500,12.5,180.0,0.116,11.334,14.44,0,197.19
548,0.6,0.09,0.24,success,1,757,18.925,1,5.925,500,12.5,179.87,0.185,16.334,13.35,0,197.19
549,0.6,0.09,0.28,success,1,763,19.075,1,6.475,500,12.5,179.54,0.178,16.42,15.64,0,197.19
550,0.6,0.09,0.32,success,1,814,20.35,1,6.95,500,12.5,179.25,0.241,23.529,12.39,0,197.19
551,0.6,0.09,0.36,success,1,828,20.7,1,7.325,500,12.5,179.88,0.27,27.058,14.43,0,197.19
552,0.6,0.11,0.08,timeout,0,1000,25.0,0,,0,0.0,179.82,0.107,1.012,14.06,0,197.19
553,0.6,0.11,0.12,timeout,0,1000,25.0,1,15.2,381,9.525,179.97,0.087,6.419,13.02,0,197.19
554,0.6,0.11,0.16,success,1,840,21.0,1,8.4,500,12.5,179.93,0.089,8.331,15.36,0,197.19
555,0.6,0.11,0.2,success,1,775,19.375,1,6.75,500,12.5,179.86,0.113,12.754,15.67,0,197.19
556,0.6,0.11,0.24,success,1,772,19.3,1,6.7,500,12.5,179.88,0.144,15.784,14.31,0,197.19
557,0.6,0.11,0.28,success,1,852,21.3,1,7.3,500,12.5,179.61,0.495,27.495,13.6,0,197.19
558,0.6,0.11,0.32,success,1,886,22.15,1,7.85,500,12.5,179.69,0.648,37.468,14.38,0,197.19
559,0.6,0.11,0.36,success,1,867,21.675,1,8.225,500,12.5,179.71,0.334,33.063,12.74,0,197.19
560,0.6,0.13,0.08,timeout,0,1000,25.0,0,,0,0.0,180.0,0.109,0.995,14.78,0,197.19
561,0.6,0.13,0.12,timeout,0,1000,25.0,0,,0,0.0,179.95,0.116,1.746,13.77,0,197.19
562,0.6,0.13,0.16,success,1,911,22.775,1,10.175,500,12.5,179.88,0.088,8.731,12.9,0,197.19
563,0.6,0.13,0.2,success,1,801,20.025,1,7.425,500,12.5,179.89,0.12,14.427,15.14,0,197.19
564,0.6,0.13,0.24,success,1,804,20.1,1,7.475,500,12.5,179.48,0.152,19.138,12.71,0,197.19
565,0.6,0.13,0.28,success,1,814,20.35,1,7.225,500,12.5,179.54,0.278,25.986,15.48,0,197.19
566,0.6,0.13,0.32,success,1,828,20.7,1,7.65,500,12.5,180.0,0.219,26.879,14.15,0,197.19
567,0.6,0.13,0.36,success,1,903,22.575,1,9.275,500,12.5,179.58,0.257,35.844,15.02,0,197.19
568,0.6,0.15,0.08,timeout,0,1000,25.0,0,,0,0.0,179.99,0.112,1.024,14.06,0,197.19
569,0.6,0.15,0.12,timeout,0,1000,25.0,0,,0,0.0,179.95,0.134,1.854,12.69,0,197.19
570,0.6,0.15,0.16,timeout,0,1000,25.0,1,12.55,493,12.325,179.77,0.087,9.79,14.88,0,197.19
571,0.6,0.15,0.2,success,1,828,20.7,1,8.05,500,12.5,179.89,0.123,16.818,12.43,0,197.19
572,0.6,0.15,0.24,success,1,834,20.85,1,8.225,500,12.5,179.98,0.159,21.437,15.12,0,197.19
573,0.6,0.15,0.28,success,1,865,21.625,1,9.05,500,12.5,179.97,0.199,26.666,13.92,0,197.19
574,0.6,0.15,0.32,success,1,894,22.35,1,9.725,500,12.5,179.77,0.232,32.126,15.31,0,197.19
575,0.6,0.15,0.36,success,1,942,23.55,1,10.15,500,12.5,179.59,0.265,40.847,12.7,0,197.19
576,0.6,0.17,0.08,timeout,0,1000,25.0,0,,0,0.0,179.94,0.112,1.082,14.96,0,197.19
577,0.6,0.17,0.12,timeout,0,1000,25.0,0,,0,0.0,179.98,0.148,2.01,13.43,0,197.19
578,0.6,0.17,0.16,timeout,0,1000,25.0,1,16.025,355,8.875,179.98,0.088,11.266,15.71,0,197.19
579,0.6,0.17,0.2,success,1,868,21.7,1,8.7,500,12.5,179.27,0.213,20.805,13.96,0,197.19
580,0.6,0.17,0.24,success,1,877,21.925,1,9.0,500,12.5,179.73,0.164,26.382,13.39,0,197.19
581,0.6,0.17,0.28,success,1,916,22.9,1,9.875,500,12.5,179.4,0.208,34.187,14.38,0,197.19
582,0.6,0.17,0.32,success,1,944,23.6,1,10.525,500,12.5,179.91,0.245,40.343,13.17,0,197.19
583,0.6,0.17,0.36,success,1,987,24.675,1,11.0,500,12.5,179.56,0.33,55.579,14.44,0,197.19
584,0.6,0.19,0.08,timeout,0,1000,25.0,0,,0,0.0,179.98,0.113,1.153,14.36,0,197.19
585,0.6,0.19,0.12,timeout,0,1000,25.0,0,,0,0.0,179.99,0.158,2.194,12.83,0,197.19
586,0.6,0.19,0.16,timeout,0,1000,25.0,1,20.35,180,4.5,179.97,0.096,13.399,14.66,0,197.19
587,0.6,0.19,0.2,success,1,912,22.8,1,10.175,500,12.5,179.36,0.121,21.73,14.95,0,197.19
588,0.6,0.19,0.24,success,1,910,22.75,1,9.7,500,12.5,178.92,0.226,31.593,11.87,0,197.19
589,0.6,0.19,0.28,success,1,954,23.85,1,10.675,500,12.5,179.8,0.255,41.716,14.75,0,197.19
590,0.6,0.19,0.32,timeout,0,1000,25.0,1,12.475,464,11.6,179.94,0.256,53.927,14.82,0,197.19
591,0.6,0.19,0.36,timeout,0,1000,25.0,1,14.225,373,9.325,179.39,0.313,71.008,13.7,0,197.19
592,0.6,0.21,0.08,timeout,0,1000,25.0,0,,0,0.0,179.96,0.114,1.239,12.92,0,197.19
593,0.6,0.21,0.12,timeout,0,1000,25.0,0,,0,0.0,180.0,0.165,2.402,14.5,0,197.19
594,0.6,0.21,0.16,timeout,0,1000,25.0,0,,0,0.0,179.33,0.092,14.228,14.41,0,197.19
595,0.6,0.21,0.2,success,1,970,24.25,1,11.6,500,12.5,179.31,0.122,25.195,13.82,0,197.19
596,0.6,0.21,0.24,success,1,978,24.45,1,11.4,500,12.5,179.96,0.224,39.49,15.19,0,197.19
597,0.6,0.21,0.28,timeout,0,1000,25.0,1,14.7,384,9.6,179.36,0.257,61.353,13.8,0,197.19
598,0.6,0.21,0.32,timeout,0,1000,25.0,1,17.925,231,5.775,179.79,0.294,80.825,13.13,0,197.19
599,0.6,0.21,0.36,timeout,0,1000,25.0,0,,0,0.0,179.87,0.323,98.097,14.68,0,197.19
600,0.6,0.23,0.08,timeout,0,1000,25.0,0,,0,0.0,179.99,0.116,1.323,12.42,0,197.19
601,0.6,0.23,0.12,timeout,0,1000,25.0,0,,0,0.0,179.84,0.173,2.627,14.96,0,197.19
602,0.6,0.23,0.16,timeout,0,1000,25.0,0,,0,0.0,179.93,0.119,10.317,15.64,0,197.19
603,0.6,0.23,0.2,timeout,0,1000,25.0,1,13.05,465,11.625,179.6,0.128,29.392,14.1,0,197.19
604,0.6,0.23,0.24,timeout,0,1000,25.0,1,17.175,290,7.25,179.45,0.215,69.668,12.17,0,197.19
605,0.6,0.23,0.28,timeout,0,1000,25.0,0,,0,0.0,179.69,0.221,106.642,15.14,0,197.19
606,0.6,0.23,0.32,timeout,0,1000,25.0,0,,0,0.0,179.86,0.27,106.37,14.43,0,197.19
607,0.6,0.23,0.36,timeout,0,1000,25.0,0,,0,0.0,179.83,0.344,107.276,17.64,0,197.19
608,0.6,0.25,0.08,timeout,0,1000,25.0,0,,0,0.0,179.91,0.118,1.42,17.14,0,197.19
609,0.6,0.25,0.12,timeout,0,1000,25.0,0,,0,0.0,179.91,0.182,2.858,16.94,0,197.19
610,0.6,0.25,0.16,timeout,0,1000,25.0,0,,0,0.0,179.76,0.15,9.65,17.58,0,197.19
611,0.6,0.25,0.2,timeout,0,1000,25.0,1,14.425,409,10.225,179.84,0.132,33.838,16.89,0,197.19
612,0.6,0.25,0.24,timeout,0,1000,25.0,0,,0,0.0,179.78,0.209,123.171,17.39,0,197.19
613,0.6,0.25,0.28,timeout,0,1000,25.0,0,,0,0.0,179.75,0.222,125.263,17.45,0,197.19
614,0.6,0.25,0.32,timeout,0,1000,25.0,0,,0,0.0,179.92,0.274,122.714,13.15,0,197.19
615,0.6,0.25,0.36,timeout,0,1000,25.0,0,,0,0.0,179.96,0.366,120.163,13.4,0,197.19
616,0.65,0.05,0.08,timeout,0,1000,25.0,1,15.925,360,9.0,179.93,0.081,4.177,14.36,0,197.19
617,0.65,0.05,0.12,out_of_bounds,0,468,11.7,1,8.1,0,0.0,179.94,4.065,297.358,14.59,0,197.19
618,0.65,0.05,0.16,out_of_bounds,0,299,7.475,1,6.1,0,0.0,179.27,4.183,99.359,15.82,0,197.19
619,0.65,0.05,0.2,out_of_bounds,0,263,6.575,1,5.475,0,0.0,179.63,4.0,56.828,14.5,0,197.19
620,0.65,0.05,0.24,success,1,742,18.55,1,5.225,500,12.5,179.89,0.332,15.22,13.77,0,197.19
621,0.65,0.05,0.28,success,1,832,20.8,1,5.7,500,12.5,179.48,0.328,23.16,15.38,0,197.19
622,0.65,0.05,0.32,success,1,746,18.65,1,5.2,500,12.5,179.83,0.234,23.484,12.3,0,197.19
623,0.65,0.05,0.36,success,1,782,19.55,1,5.55,500,12.5,179.54,0.308,34.289,15.68,0,197.19
624,0.65,0.07,0.08,timeout,0,1000,25.0,1,20.95,151,3.775,179.91,0.094,5.346,15.71,0,197.19
625,0.65,0.07,0.12,success,1,949,23.725,1,9.925,500,12.5,179.72,0.457,17.14,12.69,0,197.19
626,0.65,0.07,0.16,success,1,844,21.1,1,6.625,500,12.5,179.97,0.954,33.665,14.69,0,197.19
627,0.65,0.07,0.2,success,1,798,19.95,1,6.25,500,12.5,179.91,0.131,12.734,15.61,0,197.19
628,0.65,0.07,0.24,out_of_bounds,0,356,8.9,1,6.05,0,0.0,179.92,4.083,129.32,12.3,0,197.19
629,0.65,0.07,0.28,success,1,728,18.2,1,5.65,500,12.5,180.0,0.179,14.021,15.18,0,197.19
630,0.65,0.07,0.32,out_of_bounds,0,287,7.175,1,6.025,0,0.0,179.54,4.043,45.058,13.16,0,197.19
631,0.65,0.07,0.36,out_of_bounds,0,298,7.45,1,6.35,0,0.0,179.94,4.007,59.045,12.46,0,197.19
632,0.65,0.09,0.08,timeout,0,1000,25.0,0,,0,0.0,179.92,0.102,1.595,12.97,0,197.19
633,0.65,0.09,0.12,timeout,0,1000,25.0,1,13.025,474,11.85,179.99,0.089,5.448,14.59,0,197.19
634,0.65,0.09,0.16,success,1,801,20.025,1,7.15,500,12.5,179.75,0.1,8.827,14.18,0,197.19
635,0.65,0.09,0.2,success,1,748,18.7,1,6.1,500,12.5,179.76,0.114,11.057,15.78,0,197.19
636,0.65,0.09,0.24,success,1,757,18.925,1,5.975,500,12.5,179.74,0.138,14.755,13.94,0,197.19
637,0.65,0.09,0.28,success,1,864,21.6,1,6.525,500,12.5,179.7,0.545,47.14,14.21,0,197.19
638,0.65,0.09,0.32,success,1,771,19.275,1,6.025,500,12.5,179.79,0.222,22.041,16.04,0,197.19
639,0.65,0.09,0.36,success,1,792,19.8,1,6.325,500,12.5,179.88,0.271,27.6,13.01,0,197.19
640,0.65,0.11,0.08,timeout,0,1000,25.0,0,,0,0.0,179.85,0.105,0.987,14.64,0,197.19
641,0.65,0.11,0.12,timeout,0,1000,25.0,1,21.6,133,3.325,179.88,0.086,6.114,14.88,0,197.19
642,0.65,0.11,0.16,success,1,853,21.325,1,8.375,500,12.5,179.68,0.229,11.203,13.11,0,197.19
643,0.65,0.11,0.2,success,1,776,19.4,1,6.775,500,12.5,179.94,0.11,12.211,14.43,0,197.19
644,0.65,0.11,0.24,success,1,789,19.725,1,6.7,500,12.5,179.8,0.147,15.846,14.25,0,197.19
645,0.65,0.11,0.28,success,1,786,19.65,1,6.425,500,12.5,179.11,0.213,21.438,14.79,0,197.19
646,0.65,0.11,0.32,success,1,812,20.3,1,6.925,500,12.5,179.17,0.217,23.972,13.36,0,197.19
647,0.65,0.11,0.36,success,1,833,20.825,1,7.3,500,12.5,179.96,0.265,31.303,12.29,0,197.19
648,0.65,0.13,0.08,timeout,0,1000,25.0,0,,0,0.0,179.95,0.107,0.956,13.94,0,197.19
649,0.65,0.13,0.12,timeout,0,1000,25.0,0,,0,0.0,179.95,0.115,1.548,14.65,0,197.19
650,0.65,0.13,0.16,success,1,926,23.15,1,10.1,500,12.5,179.86,0.201,11.255,14.83,0,197.19
651,0.65,0.13,0.2,success,1,801,20.025,1,7.475,500,12.5,179.89,0.116,13.808,14.26,0,197.19
652,0.65,0.13,0.24,success,1,805,20.125,1,7.55,500,12.5,179.98,0.145,18.229,15.57,0,197.19
653,0.65,0.13,0.28,success,1,793,19.825,1,7.25,500,12.5,179.79,0.177,20.049,16.78,0,197.19
654,0.65,0.13,0.32,success,1,849,21.225,1,7.775,500,12.5,179.56,0.321,28.934,12.32,0,197.19
655,0.65,0.13,0.36,success,1,858,21.45,1,8.225,500,12.5,179.8,0.258,31.288,14.74,0,197.19
656,0.65,0.15,0.08,timeout,0,1000,25.0,0,,0,0.0,179.94,0.11,0.966,12.33,0,197.19
657,0.65,0.15,0.12,timeout,0,1000,25.0,0,,0,0.0,179.93,0.132,1.658,16.51,0,197.19
658,0.65,0.15,0.16,timeout,0,1000,25.0,1,13.125,471,11.775,179.97,0.084,9.28,13.23,0,197.19
659,0.65,0.15,0.2,success,1,830,20.75,1,8.15,500,12.5,179.9,0.121,16.086,13.1,0,197.19
660,0.65,0.15,0.24,success,1,867,21.675,1,8.325,500,12.5,179.68,0.252,23.666,17.04,0,197.19
661,0.65,0.15,0.28,success,1,831,20.775,1,8.15,500,12.5,179.12,0.188,24.616,13.6,0,197.19
662,0.65,0.15,0.32,success,1,889,22.225,1,8.75,500,12.5,179.91,0.258,33.026,14.36,0,197.19
663,0.65,0.15,0.36,success,1,904,22.6,1,9.25,500,12.5,179.75,0.251,37.625,11.82,0,197.19
664,0.65,0.17,0.08,timeout,0,1000,25.0,0,,0,0.0,179.77,0.112,1.009,15.57,0,197.19
665,0.65,0.17,0.12,timeout,0,1000,25.0,0,,0,0.0,180.0,0.14,1.799,15.05,0,197.19
666,0.65,0.17,0.16,timeout,0,1000,25.0,1,16.375,330,8.25,179.8,0.165,11.619,13.54,0,197.19
667,0.65,0.17,0.2,success,1,857,21.425,1,8.8,500,12.5,179.62,0.12,17.769,13.55,0,197.19
668,0.65,0.17,0.24,success,1,837,20.925,1,8.125,500,12.5,179.59,0.156,22.968,15.45,0,197.19
669,0.65,0.17,0.28,success,1,864,21.6,1,9.0,500,12.5,179.47,0.198,28.202,12.9,0,197.19
670,0.65,0.17,0.32,success,1,892,22.3,1,9.7,500,12.5,179.94,0.229,33.91,14.13,0,197.19
671,0.65,0.17,0.36,success,1,947,23.675,1,10.2,500,12.5,179.64,0.257,42.174,15.42,0,197.19
672,0.65,0.19,0.08,timeout,0,1000,25.0,0,,0,0.0,179.92,0.112,1.061,13.91,0,197.19
673,0.65,0.19,0.12,timeout,0,1000,25.0,0,,0,0.0,179.99,0.147,1.951,13.19,0,197.19
674,0.65,0.19,0.16,timeout,0,1000,25.0,1,21.925,118,2.95,179.83,0.091,12.512,15.21,0,197.19
675,0.65,0.19,0.2,success,1,887,22.175,1,9.375,500,12.5,179.38,0.136,20.147,13.08,0,197.19
676,0.65,0.19,0.24,success,1,880,22.0,1,8.95,500,12.5,179.92,0.248,29.779,14.24,0,197.19
677,0.65,0.19,0.28,success,1,915,22.875,1,9.825,500,12.5,180.0,0.205,35.436,14.49,0,197.19
678,0.65,0.19,0.32,success,1,955,23.875,1,10.55,500,12.5,179.79,0.241,42.015,14.41,0,197.19
679,0.65,0.19,0.36,success,1,985,24.625,1,11.025,500,12.5,179.95,0.279,53.52,12.54,0,197.19
680,0.65,0.21,0.08,timeout,0,1000,25.0,0,,0,0.0,179.88,0.113,1.129,14.37,0,197.19
681,0.65,0.21,0.12,timeout,0,1000,25.0,0,,0,0.0,179.73,0.153,2.128,14.81,0,197.19
682,0.65,0.21,0.16,timeout,0,1000,25.0,0,,0,0.0,179.75,0.087,10.43,15.21,0,197.19
683,0.65,0.21,0.2,success,1,940,23.5,1,10.85,500,12.5,179.74,0.114,22.647,13.18,0,197.19
684,0.65,0.21,0.24,success,1,933,23.325,1,9.7,500,12.5,179.7,0.324,36.075,14.27,0,197.19
685,0.65,0.21,0.28,success,1,941,23.525,1,10.625,500,12.5,179.65,0.21,40.131,12.95,0,197.19
686,0.65,0.21,0.32,timeout,0,1000,25.0,1,11.425,494,12.35,179.94,0.292,54.44,14.49,0,197.19
687,0.65,0.21,0.36,timeout,0,1000,25.0,1,13.175,420,10.5,179.69,0.314,68.449,14.88,0,197.19
688,0.65,0.23,0.08,timeout,0,1000,25.0,0,,0,0.0,179.79,0.114,1.205,15.02,0,197.19
689,0.65,0.23,0.12,timeout,0,1000,25.0,0,,0,0.0,179.99,0.16,2.315,14.84,0,197.19
690,0.65,0.23,0.16,timeout,0,1000,25.0,0,,0,0.0,179.92,0.121,5.834,12.44,0,197.19
691,0.65,0.23,0.2,success,1,971,24.275,1,11.35,500,12.5,179.93,0.162,24.772,15.9,0,197.19
692,0.65,0.23,0.24,success,1,971,24.275,1,11.35,500,12.5,179.67,0.17,38.48,14.22,0,197.19
693,0.65,0.23,0.28,timeout,0,1000,25.0,1,12.55,452,11.3,179.95,0.223,51.789,14.51,0,197.19
694,0.65,0.23,0.32,timeout,0,1000,25.0,1,14.575,375,9.375,179.92,0.259,68.357,14.62,0,197.19
695,0.65,0.23,0.36,timeout,0,1000,25.0,1,16.525,220,5.5,179.21,0.546,98.461,13.55,0,197.19
696,0.65,0.25,0.08,timeout,0,1000,25.0,0,,0,0.0,180.0,0.115,1.28,13.94,0,197.19
697,0.65,0.25,0.12,timeout,0,1000,25.0,0,,0,0.0,179.96,0.167,2.517,14.77,0,197.19
698,0.65,0.25,0.16,timeout,0,1000,25.0,0,,0,0.0,179.83,0.152,5.583,13.94,0,197.19
